plume_id,plume_time,lat,lon,has_90,has_360,ch4_var,image_path,center_iy,center_ix,label
GAO20230511t155618p0000-A,2023-05-11T15:56:18+00,41.73492649153968,-89.39437354937279,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230511t155618p0000-A/s5p_pos_00.npz,2469,182,1
GAO20230511t155618p0000-A,2023-05-11T15:56:18+00,41.73492649153968,-89.39437354937279,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230511t155618p0000-A/s5p_pos_01.npz,2468,182,1
GAO20230511t155618p0000-A,2023-05-11T15:56:18+00,41.73492649153968,-89.39437354937279,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230511t155618p0000-A/s5p_neg_01.npz,2856,128,0
GAO20230511t155618p0000-A,2023-05-11T15:56:18+00,41.73492649153968,-89.39437354937279,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230511t155618p0000-A/s5p_pos_02.npz,2469,181,1
GAO20230511t155618p0000-A,2023-05-11T15:56:18+00,41.73492649153968,-89.39437354937279,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230511t155618p0000-A/s5p_pos_03.npz,2469,183,1
GAO20230511t155618p0000-A,2023-05-11T15:56:18+00,41.73492649153968,-89.39437354937279,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230511t155618p0000-A/s5p_neg_03.npz,2203,75,0
GAO20230511t155618p0000-A,2023-05-11T15:56:18+00,41.73492649153968,-89.39437354937279,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230511t155618p0000-A/s5p_pos_04.npz,2470,182,1
GAO20230511t155618p0000-A,2023-05-11T15:56:18+00,41.73492649153968,-89.39437354937279,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230511t155618p0000-A/s5p_pos_05.npz,2468,181,1
GAO20230511t155618p0000-A,2023-05-11T15:56:18+00,41.73492649153968,-89.39437354937279,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230511t155618p0000-A/s5p_neg_05.npz,2545,90,0
GAO20230511t155618p0000-A,2023-05-11T15:56:18+00,41.73492649153968,-89.39437354937279,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230511t155618p0000-A/s5p_pos_06.npz,2468,183,1
GAO20230511t155618p0000-A,2023-05-11T15:56:18+00,41.73492649153968,-89.39437354937279,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230511t155618p0000-A/s5p_neg_06.npz,3061,55,0
GAO20230511t155618p0000-A,2023-05-11T15:56:18+00,41.73492649153968,-89.39437354937279,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230511t155618p0000-A/s5p_pos_07.npz,2470,181,1
GAO20230511t155618p0000-A,2023-05-11T15:56:18+00,41.73492649153968,-89.39437354937279,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230511t155618p0000-A/s5p_neg_07.npz,3104,54,0
GAO20200808t180538p0000-A,2020-08-08T18:05:38+00,33.51027601,-111.7731532,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20200808t180538p0000-A/s5p_pos_00.npz,2371,91,1
GAO20200808t180538p0000-A,2020-08-08T18:05:38+00,33.51027601,-111.7731532,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20200808t180538p0000-A/s5p_neg_00.npz,2394,99,0
GAO20200808t180538p0000-A,2020-08-08T18:05:38+00,33.51027601,-111.7731532,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20200808t180538p0000-A/s5p_pos_01.npz,2370,91,1
GAO20200808t180538p0000-A,2020-08-08T18:05:38+00,33.51027601,-111.7731532,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20200808t180538p0000-A/s5p_neg_01.npz,2690,137,0
GAO20200808t180538p0000-A,2020-08-08T18:05:38+00,33.51027601,-111.7731532,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20200808t180538p0000-A/s5p_pos_02.npz,2371,90,1
GAO20200808t180538p0000-A,2020-08-08T18:05:38+00,33.51027601,-111.7731532,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20200808t180538p0000-A/s5p_pos_03.npz,2371,92,1
GAO20200808t180538p0000-A,2020-08-08T18:05:38+00,33.51027601,-111.7731532,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20200808t180538p0000-A/s5p_neg_03.npz,2653,193,0
GAO20200808t180538p0000-A,2020-08-08T18:05:38+00,33.51027601,-111.7731532,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20200808t180538p0000-A/s5p_pos_04.npz,2372,91,1
GAO20200808t180538p0000-A,2020-08-08T18:05:38+00,33.51027601,-111.7731532,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20200808t180538p0000-A/s5p_neg_04.npz,2558,114,0
GAO20200808t180538p0000-A,2020-08-08T18:05:38+00,33.51027601,-111.7731532,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20200808t180538p0000-A/s5p_pos_05.npz,2370,90,1
GAO20200808t180538p0000-A,2020-08-08T18:05:38+00,33.51027601,-111.7731532,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20200808t180538p0000-A/s5p_neg_05.npz,2463,93,0
GAO20200808t180538p0000-A,2020-08-08T18:05:38+00,33.51027601,-111.7731532,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20200808t180538p0000-A/s5p_pos_06.npz,2370,92,1
GAO20200808t180538p0000-A,2020-08-08T18:05:38+00,33.51027601,-111.7731532,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20200808t180538p0000-A/s5p_neg_06.npz,2644,170,0
GAO20200808t180538p0000-A,2020-08-08T18:05:38+00,33.51027601,-111.7731532,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20200808t180538p0000-A/s5p_pos_07.npz,2372,90,1
GAO20200808t180538p0000-A,2020-08-08T18:05:38+00,33.51027601,-111.7731532,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20200808t180538p0000-A/s5p_neg_07.npz,2376,60,0
GAO20230510t171739p0000-B,2023-05-10T17:17:39+00,43.186287137012044,-88.06990771571517,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t171739p0000-B/s5p_pos_00.npz,2498,191,1
GAO20230510t171739p0000-B,2023-05-10T17:17:39+00,43.186287137012044,-88.06990771571517,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t171739p0000-B/s5p_pos_01.npz,2497,191,1
GAO20230510t171739p0000-B,2023-05-10T17:17:39+00,43.186287137012044,-88.06990771571517,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230510t171739p0000-B/s5p_neg_01.npz,2877,39,0
GAO20230510t171739p0000-B,2023-05-10T17:17:39+00,43.186287137012044,-88.06990771571517,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t171739p0000-B/s5p_pos_02.npz,2498,190,1
GAO20230510t171739p0000-B,2023-05-10T17:17:39+00,43.186287137012044,-88.06990771571517,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t171739p0000-B/s5p_pos_03.npz,2499,191,1
GAO20230510t171739p0000-B,2023-05-10T17:17:39+00,43.186287137012044,-88.06990771571517,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t171739p0000-B/s5p_pos_04.npz,2497,190,1
GAO20230510t171739p0000-B,2023-05-10T17:17:39+00,43.186287137012044,-88.06990771571517,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230510t171739p0000-B/s5p_neg_04.npz,2023,89,0
GAO20230510t171739p0000-B,2023-05-10T17:17:39+00,43.186287137012044,-88.06990771571517,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t171739p0000-B/s5p_pos_05.npz,2499,190,1
GAO20230510t171739p0000-B,2023-05-10T17:17:39+00,43.186287137012044,-88.06990771571517,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230510t171739p0000-B/s5p_neg_05.npz,2111,32,0
GAO20230510t171739p0000-B,2023-05-10T17:17:39+00,43.186287137012044,-88.06990771571517,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t171739p0000-B/s5p_pos_06.npz,2499,192,1
GAO20230510t153600p0000-A,2023-05-10T15:36:00+00,43.090019735086685,-88.74962718850381,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t153600p0000-A/s5p_pos_00.npz,2497,188,1
GAO20230510t153600p0000-A,2023-05-10T15:36:00+00,43.090019735086685,-88.74962718850381,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230510t153600p0000-A/s5p_neg_00.npz,2460,204,0
GAO20230510t153600p0000-A,2023-05-10T15:36:00+00,43.090019735086685,-88.74962718850381,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t153600p0000-A/s5p_pos_01.npz,2496,188,1
GAO20230510t153600p0000-A,2023-05-10T15:36:00+00,43.090019735086685,-88.74962718850381,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230510t153600p0000-A/s5p_neg_01.npz,2900,45,0
GAO20230510t153600p0000-A,2023-05-10T15:36:00+00,43.090019735086685,-88.74962718850381,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t153600p0000-A/s5p_pos_02.npz,2497,187,1
GAO20230510t153600p0000-A,2023-05-10T15:36:00+00,43.090019735086685,-88.74962718850381,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230510t153600p0000-A/s5p_neg_02.npz,2324,39,0
GAO20230510t153600p0000-A,2023-05-10T15:36:00+00,43.090019735086685,-88.74962718850381,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t153600p0000-A/s5p_pos_03.npz,2497,189,1
GAO20230510t153600p0000-A,2023-05-10T15:36:00+00,43.090019735086685,-88.74962718850381,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230510t153600p0000-A/s5p_neg_03.npz,2515,172,0
GAO20230510t153600p0000-A,2023-05-10T15:36:00+00,43.090019735086685,-88.74962718850381,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t153600p0000-A/s5p_pos_04.npz,2498,188,1
GAO20230510t153600p0000-A,2023-05-10T15:36:00+00,43.090019735086685,-88.74962718850381,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230510t153600p0000-A/s5p_neg_04.npz,1958,56,0
GAO20230510t153600p0000-A,2023-05-10T15:36:00+00,43.090019735086685,-88.74962718850381,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t153600p0000-A/s5p_pos_05.npz,2496,187,1
GAO20230510t153600p0000-A,2023-05-10T15:36:00+00,43.090019735086685,-88.74962718850381,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t153600p0000-A/s5p_pos_06.npz,2496,189,1
GAO20230510t153600p0000-A,2023-05-10T15:36:00+00,43.090019735086685,-88.74962718850381,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t153600p0000-A/s5p_pos_07.npz,2498,187,1
GAO20230510t153600p0000-A,2023-05-10T15:36:00+00,43.090019735086685,-88.74962718850381,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230510t153600p0000-A/s5p_neg_07.npz,2876,44,0
GAO20230510t165025p0000-E,2023-05-10T16:50:25+00,42.65113362213447,-88.72848951185077,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t165025p0000-E/s5p_pos_00.npz,2488,187,1
GAO20230510t165025p0000-E,2023-05-10T16:50:25+00,42.65113362213447,-88.72848951185077,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230510t165025p0000-E/s5p_neg_00.npz,2377,9,0
GAO20230510t165025p0000-E,2023-05-10T16:50:25+00,42.65113362213447,-88.72848951185077,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t165025p0000-E/s5p_pos_01.npz,2487,187,1
GAO20230510t165025p0000-E,2023-05-10T16:50:25+00,42.65113362213447,-88.72848951185077,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230510t165025p0000-E/s5p_neg_01.npz,3024,56,0
GAO20230510t165025p0000-E,2023-05-10T16:50:25+00,42.65113362213447,-88.72848951185077,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t165025p0000-E/s5p_pos_02.npz,2488,186,1
GAO20230510t165025p0000-E,2023-05-10T16:50:25+00,42.65113362213447,-88.72848951185077,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230510t165025p0000-E/s5p_neg_02.npz,2650,61,0
GAO20230510t165025p0000-E,2023-05-10T16:50:25+00,42.65113362213447,-88.72848951185077,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t165025p0000-E/s5p_pos_03.npz,2488,188,1
GAO20230510t165025p0000-E,2023-05-10T16:50:25+00,42.65113362213447,-88.72848951185077,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230510t165025p0000-E/s5p_neg_03.npz,2421,37,0
GAO20230510t165025p0000-E,2023-05-10T16:50:25+00,42.65113362213447,-88.72848951185077,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t165025p0000-E/s5p_pos_04.npz,2489,187,1
GAO20230510t165025p0000-E,2023-05-10T16:50:25+00,42.65113362213447,-88.72848951185077,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t165025p0000-E/s5p_pos_05.npz,2487,186,1
GAO20230510t165025p0000-E,2023-05-10T16:50:25+00,42.65113362213447,-88.72848951185077,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230510t165025p0000-E/s5p_neg_05.npz,2644,68,0
GAO20230510t165025p0000-E,2023-05-10T16:50:25+00,42.65113362213447,-88.72848951185077,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t165025p0000-E/s5p_pos_06.npz,2487,188,1
GAO20230510t165025p0000-E,2023-05-10T16:50:25+00,42.65113362213447,-88.72848951185077,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230510t165025p0000-E/s5p_neg_06.npz,2667,202,0
GAO20230510t165025p0000-E,2023-05-10T16:50:25+00,42.65113362213447,-88.72848951185077,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230510t165025p0000-E/s5p_pos_07.npz,2489,186,1
GAO20230510t165025p0000-E,2023-05-10T16:50:25+00,42.65113362213447,-88.72848951185077,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/neg/GAO20230510t165025p0000-E/s5p_neg_07.npz,2889,34,0
GAO20230620t192131p0000-A,2023-06-20T19:21:31+00,35.59760872237176,-118.96794901316564,True,True,methane_mixing_ratio_bias_corrected,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/s5p_patches_5x5_to_32_offl_triplet/samples2/pos/GAO20230620t192131p0000-A/s5p_pos_00.npz,2236,196,1
